Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.service,ConfigurationPropertiesService,0,0,5,0,7,5,1,0,-1.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/jpa/service/ConfigurationPropertiesService.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.service,AuditMasterServiceImpl,1,0,12,5,109,21,0,1,0.0,0,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/jpa/service/AuditMasterServiceImpl.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.service,XSLTService,0,0,5,0,7,5,1,0,-1.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/jpa/service/XSLTService.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.service,AuditDetailService,0,0,3,0,5,3,1,0,-1.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/jpa/service/AuditDetailService.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.user.audit.logging,SystemAuditTrailRecordService,0,0,6,0,8,6,1,0,-1.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/user/audit/logging/SystemAuditTrailRecordService.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.user.audit.logging,AuditTrail,1,0,3,3,26,5,0,0,0.0,0,3,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/user/audit/logging/AuditTrail.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.user.audit.logging,SystemAuditTrailRecordServiceImpl,2,0,6,6,39,9,0,1,0.0,0,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/user/audit/logging/SystemAuditTrailRecordServiceImpl.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.user.accesslog.logging,AccessLogService,0,0,2,1,4,2,1,0,-1.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/user/accesslog/logging/AccessLogService.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.user.accesslog.logging,AccessLogServiceImpl,1,0,2,2,21,2,0,1,0.0,0,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/user/accesslog/logging/AccessLogServiceImpl.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.xml.utility,EbcdicToAsciiConvertUtility,10,0,8,3,91,17,0,0,0.0,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/xml/utility/EbcdicToAsciiConvertUtility.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.xml.utility,XSLTransformer,13,13,0,0,15,0,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/xml/utility/XSLTransformer.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.log.utility,ConfigurationHolder,1,0,5,4,56,9,0,0,0.0,2,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/log/utility/ConfigurationHolder.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.log.utility,ApplLogger,1,0,1,1,9,2,0,0,0.0,10,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/log/utility/ApplLogger.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.exception.utility,BSLException,1,0,4,4,20,4,0,0,1.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/exception/utility/BSLException.java
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.dsl.predicates,AuditMasterPredicates,0,0,1,1,22,11,0,0,-1.0,0,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/lakshminarayanar_DBLogging_JPA/src/main/java/com/hlb/dblogging/dsl/predicates/AuditMasterPredicates.java
