Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,UserToAccessRightsServiceImpl,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,delete,8,2,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,findAll,4,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,update,12,2,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,findByUserId,4,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,findAllAccessRights,4,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,create,10,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.security.users.service,UserToAccessRightsServiceImpl,findByAccessRight,4,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UserToAccessRightsRepository,findByIsDeleted,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UserToAccessRightsRepository,findByUserId,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UserToAccessRightsRepository,findByAccessRight,0,1,2
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditDetailRepository,findMessageContentByUniqueProcessID,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditDetailRepository,findMessageContentByAuditDetailID,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,SystemAuditTrailRecordRepository,findByisDeleted,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,SystemAuditTrailRecordRepository,findByDate,0,1,3
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findByIsDeleted,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findAllInSet,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findAllActiveAndNotDeleted,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findByDefaultXSLT,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findCountByViewOrSave,0,1,2
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findByViewOrSave,0,1,2
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findCountByViewOrSaveAndDeleted,0,1,3
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findByViewOrSaveAndDeleted,0,1,3
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,XSLTRepository,findCountOfViewOrSaveOfTransType,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UsersRepository,findByUsername,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UsersRepository,findPreviouslyExistingUser,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UsersRepository,findListofUsers,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UsersRepository,findUserList,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UsersRepository,findUsernameExists,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,UsersRepository,deleteUser,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,RoleRepository,findByIsDeleted,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,RoleRepository,findByRole,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,RoleRepository,findAllInSet,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,RoleRepository,findByRoleLike,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,RoleRepository,findRoleNamesByUsername,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AccessLogRepository,findAll,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditMasterRepository,findByMessageFormat,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditMasterRepository,findAllMessages,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditMasterRepository,findFirst10ByLogInterfaceOrderByTransDateTimeDesc,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditMasterRepository,findFirst20ByTransDateTimeOrderByTransDateTimeDesc,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AuditMasterRepository,findSearchListByUniqueProcessId,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,ConfigurationPropertiesRepository,findLogLevelConfiguredInDatabase,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,ConfigurationPropertiesRepository,findConfigurationPropertiesOfApplication,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AccessRightsRepository,findByIsDeleted,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AccessRightsRepository,findAllInSet,0,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AccessRightsRepository,findByAccessRightLike,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.repository,AccessRightsRepository,findByAccessRight,0,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,AccessLog,2,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getAccessLogId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setAccessLogId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,isDeleted,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setDeleted,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getActionDate,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setActionDate,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getLevel,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setLevel,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getActivity,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setActivity,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getDescription,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setDescription,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getActorUserId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setActorUserId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,getActorUsername,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,setActorUsername,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AccessLog,toString,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getUniqueProcessID,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setUniqueProcessID,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getMessageID,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setMessageID,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getContent,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setContent,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getMessageType,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setMessageType,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getCreatedDateTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setCreatedDateTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getUpdatedDateTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setUpdatedDateTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,getAuditMasterId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,setAuditMasterId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditDetail,toString,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getName,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setName,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getTransType,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setTransType,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getXsltFile,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setXsltFile,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getViewOrSave,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setViewOrSave,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,isEnabled,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setEnabled,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,isDeleted,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setDeleted,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getCreatedBy,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setCreatedBy,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getCreationTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setCreationTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getLastModifiedBy,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setLastModifiedBy,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,getLastModifiedTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,XSLT,setLastModifiedTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,getId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,getLogLevel,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setLogLevel,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,ConfigurationProperties,5,1,2
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,getRetryPath,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setRetryPath,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,getViewXslTransformer,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setViewXslTransformer,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,getSaveXslTransformer,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setSaveXslTransformer,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,ConfigurationProperties,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,isViewEnabled,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setViewEnabled,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,isSaveEnabled,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,setSaveEnabled,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,ConfigurationProperties,toString,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getId,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setId,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getLogInterface,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setLogInterface,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getMessageFormat,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setMessageFormat,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getHost,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setHost,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getTransType,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setTransType,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getMessageID,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setMessageID,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getServiceID,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setServiceID,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getApplName,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setApplName,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getAppID,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setAppID,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getUniqueProcessID,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setUniqueProcessID,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getJournalSeq,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setJournalSeq,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getLogLevel,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setLogLevel,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getStatusCode,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setStatusCode,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getErrorCode,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setErrorCode,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getErrorMessage,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setErrorMessage,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getReasonCode,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setReasonCode,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getTransDateTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setTransDateTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getUpdatedDateTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setUpdatedDateTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCreatedDateTime,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCreatedDateTime,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCreatedBy,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCreatedBy,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getUpdatedBy,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setUpdatedBy,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getSegment,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setSegment,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomString2,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCustomString2,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomString1,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCustomString1,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomInt1,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCustomInt1,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomInt2,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCustomInt2,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomInt3,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCustomInt3,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomDate1,3,1,0
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,setCustomDate1,3,1,1
lakshminarayanar_DBLogging_JPA,com.hlb.dblogging.jpa.model,AuditMaster,getCustomDate2,3,1,0
