Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,drawThickRect,9,2,3
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,finishCapture,7,2,0
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,cancelCapture,6,2,0
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mouseClicked,5,2,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mousePressed,5,2,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mouseReleased,6,3,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mouseEntered,2,1,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mouseExited,2,1,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mouseDragged,7,2,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,mouseMoved,2,1,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,keyPressed,7,2,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,keyReleased,2,1,1
lzh9102_qrcode-desktop,zxinggui,ScreenCaptureWindow,keyTyped,2,1,1
lzh9102_qrcode-desktop,zxinggui,RectArea,RectArea,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,setXY1,4,1,2
lzh9102_qrcode-desktop,zxinggui,RectArea,setXY2,4,1,2
lzh9102_qrcode-desktop,zxinggui,RectArea,getX1,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,getY1,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,getX2,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,getY2,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,getW,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,getH,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,reset,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,dimension,5,3,0
lzh9102_qrcode-desktop,zxinggui,RectArea,isEmpty,3,1,0
lzh9102_qrcode-desktop,zxinggui,RectArea,containsXY,3,1,2
lzh9102_qrcode-desktop,zxinggui,Main,main,9,1,1
lzh9102_qrcode-desktop,zxinggui,Main,run,4,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,MainWindow,11,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,setupUI,41,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,setupGenerators,11,2,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,toString,3,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,setupEncodings,13,2,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,toString,3,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,setupOutputSizeSelection,11,2,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,toString,3,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,generatorSelected,7,2,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,encodeButtonPressed,23,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,viewPlainText,3,2,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,saveImage,31,4,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,accept,3,1,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,getDescription,3,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,showAboutDialog,4,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,currentGenerator,4,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,decodeImage,16,1,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,captureScreen,10,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,actionPerformed,22,8,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,maybeShowPopup,8,2,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,mouseClicked,2,1,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,mouseEntered,2,1,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,mouseExited,2,1,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,mousePressed,6,2,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,mouseReleased,6,2,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,screenshotCanceled,3,1,0
lzh9102_qrcode-desktop,zxinggui,MainWindow,screenshotCaptured,4,1,1
lzh9102_qrcode-desktop,zxinggui,MainWindow,stateChanged,7,2,1
lzh9102_qrcode-desktop,zxinggui,ImageDisplay,ImageDisplay,2,1,0
lzh9102_qrcode-desktop,zxinggui,ImageDisplay,setImage,5,2,1
lzh9102_qrcode-desktop,zxinggui,ImageDisplay,paintComponent,18,3,1
lzh9102_qrcode-desktop,zxinggui.generator,FormPanel,FormPanel,5,1,0
lzh9102_qrcode-desktop,zxinggui.generator,FormPanel,addField,5,2,2
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,UrlGenerator,13,1,0
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,getName,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,getPanel,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,getText,6,3,0
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,setFocus,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,getParsingPriority,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,UrlGenerator,parseText,9,4,2
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,EmailGenerator,12,1,0
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,getName,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,getPanel,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,getText,6,3,0
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,setFocus,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,getParsingPriority,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,EmailGenerator,parseText,8,4,2
lzh9102_qrcode-desktop,zxinggui.generator,Validator,Validator,2,1,0
lzh9102_qrcode-desktop,zxinggui.generator,Validator,isValidPhoneNumber,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,Validator,isValidNumber,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,Validator,isValidURI,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,Validator,isValidEmail,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,actionPerformed,10,3,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,ContactGenerator,29,2,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,toString,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getName,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getPanel,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getText,12,3,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,encodeMeCard,22,8,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,encodeVCard,20,7,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getNameField,7,4,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setNameField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getReadingField,4,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setReadingField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getOrgField,4,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setOrgField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getPhoneNumberField,5,2,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setPhoneNumberField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getEmailField,5,2,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setEmailField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getAddressField,4,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setAddressField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getWebsiteField,5,2,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setWebsiteField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getMemoField,4,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setMemoField,3,1,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setFormatField,8,3,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,setFocus,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,getParsingPriority,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,parseText,3,1,2
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,expandEscapeChars,15,3,1
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,parseMeCard,48,27,2
lzh9102_qrcode-desktop,zxinggui.generator,ContactGenerator,parseVCard,45,25,2
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,PhoneNumberGenerator,12,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,getName,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,getPanel,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,getText,6,3,0
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,setFocus,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,getParsingPriority,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PhoneNumberGenerator,parseText,8,4,2
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorManager,GeneratorManager,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorManager,loadGenerators,9,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorManager,generatorCount,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorManager,getGenerators,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorManager,getGenerator,4,2,1
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorManager,findTextHandlerIndex,13,3,1
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,SmsGenerator,24,1,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,getName,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,getPanel,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,getText,7,2,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,getNumberField,6,3,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,getMessageField,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,setFocus,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,getParsingPriority,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,SmsGenerator,parseText,10,4,2
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorException,GeneratorException,4,1,2
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorException,getWidget,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorInterface,getPanel,0,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorInterface,getName,0,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorInterface,getText,0,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorInterface,parseText,0,1,2
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorInterface,getParsingPriority,0,1,0
lzh9102_qrcode-desktop,zxinggui.generator,GeneratorInterface,setFocus,0,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,PlainTextGenerator,15,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,getPanel,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,getName,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,getText,5,2,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,setFocus,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,getParsingPriority,3,1,0
lzh9102_qrcode-desktop,zxinggui.generator,PlainTextGenerator,parseText,5,3,2
