Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
eliasbaixas_bamboo,bamboo.transport,ChannelState,9,9,1,1,161,32,0,0,0.0,3,6,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/transport/TcpMessageTransport.java
eliasbaixas_bamboo,bamboo.transport,TcpMessageTransportTest,3,0,5,5,46,6,0,0,0.8,0,5,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/transport/TcpMessageTransportTest.java
eliasbaixas_bamboo,bamboo.transport,SendCb,0,0,1,1,9,1,0,0,-1.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/transport/TcpMessageTransportTest.java
eliasbaixas_bamboo,bamboo.transport,SendDoneCb,0,0,1,1,5,1,0,1,-1.0,0,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/transport/TcpMessageTransportTest.java
eliasbaixas_bamboo,bamboo.transport,RecvCb,0,0,1,1,5,1,0,1,-1.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/transport/TcpMessageTransportTest.java
eliasbaixas_bamboo,bamboo.util,XdrByteBufferDecodingStream,4,0,11,11,168,20,0,0,0.2727272727272727,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/XdrByteBufferDecodingStream.java
eliasbaixas_bamboo,bamboo.util,StreamInputBuffer,2,2,7,6,47,8,0,0,0.42857142857142855,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/StreamInputBuffer.java
eliasbaixas_bamboo,bamboo.util,XdrClone,0,0,2,2,35,2,0,0,-1.0,3,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/XdrClone.java
eliasbaixas_bamboo,bamboo.util,Pair,2,2,4,4,30,10,0,0,0.5,13,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Pair.java
eliasbaixas_bamboo,bamboo.util,XdrByteBufferEncodingStream,4,0,9,9,121,14,0,0,0.2222222222222222,5,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/XdrByteBufferEncodingStream.java
eliasbaixas_bamboo,bamboo.util,Curry,0,0,241,220,948,241,0,0,-1.0,0,21,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk1,0,0,1,0,3,1,0,0,-1.0,37,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk2,0,0,1,0,3,1,0,0,-1.0,25,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk3,0,0,1,0,3,1,0,0,-1.0,9,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk4,0,0,1,0,3,1,0,0,-1.0,6,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk5,0,0,1,0,3,1,0,0,-1.0,3,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk6,0,0,1,0,3,1,0,0,-1.0,5,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk7,0,0,1,0,3,1,0,0,-1.0,2,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk8,0,0,1,0,3,1,0,0,-1.0,2,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk9,0,0,1,0,3,1,0,0,-1.0,2,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Thunk10,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function0,0,0,1,0,3,1,0,0,-1.0,3,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function1,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function2,0,0,1,0,3,1,0,0,-1.0,3,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function3,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function4,0,0,1,0,3,1,0,0,-1.0,3,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function5,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function6,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function7,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function8,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function9,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,Function10,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Curry.java
eliasbaixas_bamboo,bamboo.util,StringUtil,5,0,8,8,76,19,0,0,0.5,5,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/StringUtil.java
eliasbaixas_bamboo,bamboo.util,USecTimer,0,0,1,1,13,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/USecTimer.java
eliasbaixas_bamboo,bamboo.util,Certificate,6,0,11,10,182,19,0,0,0.18181818181818182,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Certificate.java
eliasbaixas_bamboo,bamboo.util,InvalidException,0,0,1,1,5,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Certificate.java
eliasbaixas_bamboo,bamboo.util,PriorityQueue,3,0,9,9,96,21,0,0,0.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/PriorityQueue.java
eliasbaixas_bamboo,bamboo.util,MultipleByteBufferInputStream,3,0,9,9,67,23,0,0,0.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/MultipleByteBufferInputStream.java
eliasbaixas_bamboo,bamboo.util,StreamOutputBuffer,2,2,4,3,32,5,0,0,0.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/StreamOutputBuffer.java
eliasbaixas_bamboo,bamboo.util,GuidTools,0,0,10,9,129,27,0,0,-1.0,69,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/GuidTools.java
eliasbaixas_bamboo,bamboo.util,StandardStage,10,0,21,6,162,38,1,0,0.19047619047619047,2,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/StandardStage.java
eliasbaixas_bamboo,bamboo.util,XdrInputBufferDecodingStream,4,0,10,10,157,20,0,0,0.3,4,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/XdrInputBufferDecodingStream.java
eliasbaixas_bamboo,bamboo.util,Oasis,4,0,4,4,63,8,0,1,0.5,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/Oasis.java
eliasbaixas_bamboo,bamboo.util,GetTimeOfDayCC,2,0,3,3,42,4,0,0,0.0,3,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/GetTimeOfDayCC.java
eliasbaixas_bamboo,bamboo.util,RandomUtil,0,0,2,0,18,3,0,0,-1.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/RandomUtil.java
eliasbaixas_bamboo,bamboo.util,LruMap,9,4,17,14,117,32,0,0,0.11764705882352941,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/LruMap.java
eliasbaixas_bamboo,bamboo.util,Node,4,4,1,1,8,1,0,0,0.0,3,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/LruMap.java
eliasbaixas_bamboo,bamboo.util,MyIterator,1,0,4,4,18,5,0,0,0.5,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/util/LruMap.java
eliasbaixas_bamboo,bamboo.softscribe,MCastDownMsg,4,4,4,4,35,4,0,0,0.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/MCastDownMsg.java
eliasbaixas_bamboo,bamboo.softscribe,MCastUp,3,3,5,5,33,5,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/MCastUp.java
eliasbaixas_bamboo,bamboo.softscribe,MCastUpMsg,3,3,5,5,33,5,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/MCastUpMsg.java
eliasbaixas_bamboo,bamboo.softscribe,MCastJoin,3,3,5,5,33,5,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/MCastJoin.java
eliasbaixas_bamboo,bamboo.softscribe,MCastDown,3,3,5,5,33,5,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/MCastDown.java
eliasbaixas_bamboo,bamboo.softscribe,MCastJoinMsg,2,2,5,5,28,5,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/MCastJoinMsg.java
eliasbaixas_bamboo,bamboo.softscribe,Scribe,13,2,13,3,226,65,0,0,0.23076923076923078,0,12,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/Scribe.java
eliasbaixas_bamboo,bamboo.softscribe,ParentAlarm,0,0,0,0,2,0,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/Scribe.java
eliasbaixas_bamboo,bamboo.softscribe,ChildAlarm,0,0,0,0,2,0,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/softscribe/Scribe.java
eliasbaixas_bamboo,bamboo.dht,StorageTree,10,10,10,10,177,41,0,0,0.2,1,3,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/StorageTree.java
eliasbaixas_bamboo,bamboo.dht,Node,6,6,7,7,117,28,0,0,0.0,4,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/StorageTree.java
eliasbaixas_bamboo,bamboo.dht,bamboo_placemark,1,1,5,5,17,5,0,0,0.4,10,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_placemark.java
eliasbaixas_bamboo,bamboo.dht,IonTree,11,7,25,13,216,47,0,0,0.0,3,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/IonTree.java
eliasbaixas_bamboo,bamboo.dht,Node,7,7,7,7,48,7,0,0,0.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/IonTree.java
eliasbaixas_bamboo,bamboo.dht,XmlRpcTest,0,0,1,1,39,4,0,0,-1.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/XmlRpcTest.java
eliasbaixas_bamboo,bamboo.dht,PutGetTest,33,20,17,13,334,52,0,0,0.0,1,14,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/PutGetTest.java
eliasbaixas_bamboo,bamboo.dht,PutInfo,3,3,3,3,20,6,0,0,0.0,8,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/PutGetTest.java
eliasbaixas_bamboo,bamboo.dht,GetInfo,5,5,1,1,13,1,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/PutGetTest.java
eliasbaixas_bamboo,bamboo.dht,bamboo_put_args,5,5,4,4,26,4,0,0,0.5,10,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_put_args.java
eliasbaixas_bamboo,bamboo.dht,ReturnToClient,12,0,8,8,272,33,0,0,0.0,1,13,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/ReturnToClient.java
eliasbaixas_bamboo,bamboo.dht,bamboo_value_hash,1,1,5,5,17,5,0,0,0.4,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_value_hash.java
eliasbaixas_bamboo,bamboo.dht,Remove,0,0,1,1,33,3,0,0,-1.0,0,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Remove.java
eliasbaixas_bamboo,bamboo.dht,Gateway,39,9,69,45,1090,153,0,0,0.391304347826087,1,33,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,ProcInfo,2,2,1,1,14,1,0,0,0.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,MyConnState,21,4,29,20,420,57,0,0,0.3103448275862069,1,13,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,XmlRpcPutHandler,0,0,1,1,22,3,0,0,-1.0,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,XmlRpcPutRemovableHandler,0,0,1,1,30,5,0,0,-1.0,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,XmlRpcRmHandler,0,0,1,1,29,5,0,0,-1.0,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,XmlRpcGetHandler,0,0,3,2,30,6,0,0,-1.0,1,3,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Gateway.java
eliasbaixas_bamboo,bamboo.dht,IterGetReq,6,6,5,5,54,10,0,0,0.4,2,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/IterGetReq.java
eliasbaixas_bamboo,bamboo.dht,bamboo_get_args,5,5,4,4,26,4,0,0,0.5,14,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_get_args.java
eliasbaixas_bamboo,bamboo.dht,bamboo_rm_args,5,5,4,4,26,4,0,0,0.5,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_rm_args.java
eliasbaixas_bamboo,bamboo.dht,bamboo_get_result,2,2,4,4,29,6,0,0,0.5,5,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_get_result.java
eliasbaixas_bamboo,bamboo.dht,GatewayClient,28,8,33,26,437,88,0,0,0.12121212121212122,8,24,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,GetDoneCb,0,0,1,0,3,1,0,0,-1.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,PutDoneCb,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,RmDoneCb,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,MySelectableCb,0,0,1,1,139,32,0,0,-1.0,1,7,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,Request,5,5,2,2,22,5,0,0,0.0,2,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,Response,2,2,1,1,8,1,0,0,0.0,2,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayClient.java
eliasbaixas_bamboo,bamboo.dht,RpcGetReq,3,3,3,3,32,6,0,0,0.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/RpcGetReq.java
eliasbaixas_bamboo,bamboo.dht,FairShareTestClient,8,2,6,4,58,6,0,0,0.3333333333333333,1,8,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/FairShareTestClient.java
eliasbaixas_bamboo,bamboo.dht,bamboo_get_res,2,2,4,4,29,6,0,0,0.5,12,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_get_res.java
eliasbaixas_bamboo,bamboo.dht,bamboo_key,1,1,5,5,17,5,0,0,0.4,14,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_key.java
eliasbaixas_bamboo,bamboo.dht,GatewayTest,9,2,6,6,187,26,0,0,0.3333333333333333,1,11,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayTest.java
eliasbaixas_bamboo,bamboo.dht,PutInfo,2,2,3,3,19,7,0,0,0.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayTest.java
eliasbaixas_bamboo,bamboo.dht,ClientThread,7,0,2,2,143,16,0,0,0.0,2,10,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/GatewayTest.java
eliasbaixas_bamboo,bamboo.dht,bamboo_put_arguments,6,6,4,4,29,4,0,0,0.5,6,3,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_put_arguments.java
eliasbaixas_bamboo,bamboo.dht,bamboo_rm_arguments,7,7,4,4,32,4,0,0,0.5,6,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_rm_arguments.java
eliasbaixas_bamboo,bamboo.dht,RpcGetResp,2,2,3,3,33,5,0,0,0.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/RpcGetResp.java
eliasbaixas_bamboo,bamboo.dht,IterGetResp,7,7,5,5,90,17,0,0,0.4,2,3,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/IterGetResp.java
eliasbaixas_bamboo,bamboo.dht,RecurGetReq,6,6,5,5,50,8,0,0,0.4,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/RecurGetReq.java
eliasbaixas_bamboo,bamboo.dht,bamboo_get_value,3,3,4,4,20,4,0,0,0.5,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_get_value.java
eliasbaixas_bamboo,bamboo.dht,RmTest,11,5,7,7,102,11,0,0,0.2857142857142857,0,10,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/RmTest.java
eliasbaixas_bamboo,bamboo.dht,BetterPutGetTest,41,21,29,19,492,86,0,0,0.06896551724137931,1,16,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/BetterPutGetTest.java
eliasbaixas_bamboo,bamboo.dht,PutInfo,3,3,5,5,34,14,0,0,0.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/BetterPutGetTest.java
eliasbaixas_bamboo,bamboo.dht,GetInfo,5,5,2,2,16,2,0,0,0.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/BetterPutGetTest.java
eliasbaixas_bamboo,bamboo.dht,gateway_protClient,0,0,12,12,140,12,0,0,-1.0,5,7,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/gateway_protClient.java
eliasbaixas_bamboo,bamboo.dht,bamboo_hash,2,2,4,4,17,4,0,0,0.5,7,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_hash.java
eliasbaixas_bamboo,bamboo.dht,Put,0,0,1,1,39,4,0,0,-1.0,0,5,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/Put.java
eliasbaixas_bamboo,bamboo.dht,bamboo_value,1,1,5,5,17,5,0,0,0.4,13,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/eliasbaixas_bamboo/src/bamboo/dht/bamboo_value.java
