Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,DummyBleAdvertiser,7,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,getJsonBase,9,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,getRadioDecodingBase,9,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,startAdvertising,14,3,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,stopAdvertising,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,updateBeacons,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,advertise,80,7,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,compare,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,Worker,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,getHandler,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,waitUntilReady,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,DummyBleAdvertiser,run,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,Worker,Worker,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,Worker,getHandler,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,Worker,waitUntilReady,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,AdvertisingRunnable,run,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,LBleAdvertiser,onStartSuccess,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,LBleAdvertiser,onStartFailure,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,LBleAdvertiser,LBleAdvertiser,4,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,LBleAdvertiser,startAdvertising,4,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,LBleAdvertiser,stopAdvertising,7,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,BleAdvertiser,startAdvertising,0,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,BleAdvertiser,stopAdvertising,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,BleAdvertiser,startAdvertising,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,BleAdvertiser,startAdvertising,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.advertise,BleAdvertiser,updateBeacons,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isAudioSource,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isAudioSink,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isAdvAudioDist,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isHandsfree,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isHeadset,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isAvrcpController,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isAvrcpTarget,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isInputDevice,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isPanu,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isNap,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isBnep,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isMap,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isMns,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isMas,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,isUuidPresent,14,5,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,containsAnyUuid,18,6,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,containsAllUuids,18,6,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,getServiceIdentifierFromParcelUuid,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,parseUuidFrom,29,5,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,is16BitUuid,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothUuid,is32BitUuid,10,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,onLeScan,6,2,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,JbBluetoothLeScannerCompat,6,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,JbBluetoothLeScannerCompat,5,1,4
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,onNewScanCycle,42,4,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,run,4,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,callbackLostLeScanClients,14,3,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,callbackCycleCompleted,5,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,onScanResult,8,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,run,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,callbackLeScanClients,27,7,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,startScan,24,4,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,stopScan,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,onScanCycleComplete,13,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,getMaxPriorityScanMode,10,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,hasClients,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,getRecentScanResults,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,JbBluetoothLeScannerCompat,ScanClient,6,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanClient,ScanClient,6,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Objects,equals,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Objects,deepEquals,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Objects,hash,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Objects,toString,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Utils,toString,15,4,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Utils,toString,21,5,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanWakefulService,ScanWakefulService,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanWakefulService,onHandleIntent,15,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,BluetoothCrashResolver,5,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,start,8,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,stop,5,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,enableDebug,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,disableDebug,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,notifyScannedDevice,20,7,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,crashDetected,20,7,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,getLastBluetoothCrashDetectionTime,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,getDetectedCrashCount,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,getRecoveryAttemptCount,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,isLastRecoverySucceeded,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,isRecoveryInProgress,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,dataUpdated,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,setUpdateNotifier,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,forceFlush,4,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,isDebugEnabled,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,getCrashRiskDeviceCount,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,processStateChange,8,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,startRecovery,25,8,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,finishRecovery,5,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,onReceive,46,21,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,saveState,32,4,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,loadState,48,9,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,doInBackground,20,6,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,onPostExecute,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,onPreExecute,2,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothCrashResolver,onProgressUpdate,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,UpdateNotifier,dataUpdated,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,DiscoveryCanceller,doInBackground,20,6,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,DiscoveryCanceller,onPostExecute,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,DiscoveryCanceller,onPreExecute,2,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,DiscoveryCanceller,onProgressUpdate,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanCallback,onScanResult,2,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanCallback,onBatchScanResults,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanCallback,onScanFailed,2,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanCallback,onScanCycleCompleted,2,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,LBluetoothLeScannerCompat,3,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,LBluetoothLeScannerCompat,11,2,4
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,toOs,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,toOs,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,toOs,34,9,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,fromOs,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,fromOs,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,getActualBootTimeNanos,5,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,fromOs,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,startScan,25,4,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,stopScan,16,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,getMaxPriorityScanMode,10,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,hasClients,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,toOs,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,onNewScanCycle,31,4,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,run,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,callbackCycleCompleted,5,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,getRecentScanResults,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,callbackLostLeScanClients,14,3,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,ScanClient,5,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,onScanResult,23,4,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,LBluetoothLeScannerCompat,onScanFailed,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanClient,ScanClient,5,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanClient,onScanResult,23,4,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanClient,onScanFailed,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanWakefulBroadcastReceiver,onReceive,5,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,BluetoothLeScannerCompat,5,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,matchesAnyFilter,11,4,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,startScan,6,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,startScan,0,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,stopScan,0,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getMatchingRecords,9,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,setCustomScanTiming,5,1,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,setScanLostOverride,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getLostTimestampMillis,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanCycleMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanActiveMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanIdleMillis,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,updateRepeatingAlarm,19,4,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,setScanMode,17,4,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getScanModePriority,11,4,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getClock,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getAlarmManager,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getAlarmIntent,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getMaxPriorityScanMode,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,hasClients,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,onNewScanCycle,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompat,getRecentScanResults,0,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,BluetoothLeScannerCompatProvider,2,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,getBluetoothLeScannerCompat,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,getBluetoothLeScannerCompat,20,7,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,BluetoothLeScannerCompatProvider,areHardwareFeaturesSupported,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,ScanFilter,12,1,10
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,describeContents,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,writeToParcel,43,10,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,newArray,3,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,createFromParcel,50,10,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getDeviceName,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceUuid,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceUuidMask,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getDeviceAddress,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceData,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceDataMask,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getServiceDataUuid,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getManufacturerId,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getManufacturerData,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,getManufacturerDataMask,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matches,30,10,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matchesServiceUuids,15,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matchesServiceUuid,9,3,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,matchesPartialData,19,7,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,toString,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,hashCode,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,equals,10,3,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setDeviceName,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setDeviceAddress,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceUuid,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceUuid,8,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setServiceData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setManufacturerData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,setManufacturerData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanFilter,build,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setDeviceName,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setDeviceAddress,7,2,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceUuid,5,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceUuid,8,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setServiceData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setManufacturerData,9,2,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,setManufacturerData,17,5,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,build,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,NoBluetoothLeScannerCompat,3,1,2
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,startScan,13,2,3
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,stopScan,4,1,1
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,getMaxPriorityScanMode,9,3,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,hasClients,3,1,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,onNewScanCycle,6,2,0
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,getRecentScanResults,3,1,0
