Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,NoBluetoothLeScannerCompat,1,0,7,3,47,11,0,1,0.42857142857142855,1,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/NoBluetoothLeScannerCompat.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanSettings,17,9,16,13,160,21,0,0,0.3125,11,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/ScanSettings.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,Builder,4,0,6,5,70,11,0,0,0.3333333333333333,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/ScanSettings.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanRecord,19,0,14,11,181,32,0,0,0.14285714285714285,6,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/ScanRecord.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResultParser,0,0,2,2,26,6,0,0,-1.0,2,4,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/ScanResultParser.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble,ScanResult,5,1,14,12,108,20,0,0,0.2857142857142857,15,3,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/ScanResult.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Logger,1,1,5,5,36,11,0,0,0.0,9,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/util/Logger.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,SystemClock,0,0,2,2,17,2,0,1,-1.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/util/SystemClock.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,BluetoothInterface,4,2,2,1,40,6,0,0,0.0,2,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/util/BluetoothInterface.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,MacAddress,2,2,0,0,4,0,0,0,-1.0,1,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/util/BluetoothInterface.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.support.ble.util,Clock,0,0,2,2,13,2,1,0,-1.0,3,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/support/ble/util/Clock.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareActivity,0,0,4,4,9,4,0,0,-1.0,0,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/application/ReelyAwareActivity.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,ReelyAwareApplicationCallback,7,0,23,6,212,38,0,0,0.0,2,5,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/application/ReelyAwareApplicationCallback.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.application,BleServiceConnection,0,0,2,2,11,2,0,0,-1.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/application/ReelyAwareApplicationCallback.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleServiceCallback,0,0,1,1,6,1,0,0,-1.0,1,1,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/service/BleServiceCallback.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,BleService,14,2,16,15,101,21,0,0,0.5,3,7,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/service/BleService.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,LocalBinder,0,0,1,1,8,1,0,0,-1.0,0,0,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/service/BleService.java
reelyactive_ble-android-sdk,com.reelyactive.blesdk.service,ScanCallback,0,0,2,2,8,2,0,0,-1.0,1,2,/Users/Tushar/Documents/Workspace/autoencoder/repos/reelyactive_ble-android-sdk/library/src/main/java/com/reelyactive/blesdk/service/BleService.java
